02,79678901234,1601213563,1601214975
01,79778901234,1600310888,1600311460
02,79101234567,1600178910,1600179436
02,79212345678,1601862597,1601863461
01,79678901234,1601103270,1601103511
01,79223456789,1599939620,1599939714
02,79678901234,1600021696,1600021887
02,79556789012,1600355761,1600356554
01,79556789012,1601015075,1601015849
01,79678901234,1601092670,1601093303
02,79223456789,1601714796,1601716366
02,79890123456,1600068093,1600069674
01,79123456789,1599958502,1599958700
01,79901234567,1600994573,1600996286
02,79889012345,1599843286,1599843999
02,79778901234,1599689256,1599689681
01,79990123456,1600186290,1600186427
02,79445678901,1601236879,1601237352
01,79678901234,1602120104,1602120734
02,79901234567,1601988390,1601989136
02,79667890123,1602190852,1602191088
01,79567890123,1602058121,1602058596
01,79234567890,1600648346,1600649977
02,79112345678,1600853951,1600854141
02,79212345678,1599725596,1599726788
01,79789012345,1600526062,1600526758
01,79789012345,1600443357,1600445001
02,79345678901,1602118725,1602119534
02,79101234567,1601119133,1601119215
01,79345678901,1600987145,1600987294
02,79567890123,1600028712,1600029274
01,79567890123,1601142242,1601143172
02,79556789012,1601877959,1601878551
01,79101234567,1601722421,1601723564
01,79112345678,1600809315,1600810670
01,79334567890,1600300223,1600301546
01,79890123456,1601439666,1601441179
02,79334567890,1601835076,1601836756
01,79445678901,1601758342,1601758540
02,79990123456,1600535351,1600535466
01,79445678901,1600189262,1600190886
01,79123456789,1600884695,1600885647
02,79901234567,1601009721,1601011447
01,79678901234,1601604058,1601605497
02,79890123456,1601734396,1601734477
02,79101234567,1599768671,1599770277
01,79112345678,1600305563,1600306333
02,79212345678,1600719312,1600720610
01,79778901234,1602077691,1602078158
02,79789012345,1600485902,1600487461
01,79778901234,1601531921,1601532721
02,79123456789,1600283637,1600283866
01,79778901234,1600738067,1600738880
01,79678901234,1601798834,1601799691
01,79567890123,1601464080,1601465273
01,79556789012,1601373129,1601374276
01,79990123456,1600386726,1600386869
01,79678901234,1601322947,1601324361
