02,79112345678,1405961675,1405962366
02,79456789012,1405226379,1405226966
01,79112345678,1405650506,1405650613
02,79234567890,1406120356,1406120946
01,79890123456,1405573227,1405573522
02,79890123456,1404868916,1404870453
01,79101234567,1404649692,1404651299
01,79223456789,1406176607,1406178377
02,79123456789,1405023929,1405025013
02,79901234567,1404823694,1404825356
02,79890123456,1406535496,1406537074
02,79334567890,1405220303,1405221294
01,79345678901,1405020414,1405021373
01,79334567890,1406747685,1406748157
02,79123456789,1406964537,1406964708
02,79112345678,1406869061,1406869969
02,79667890123,1406263548,1406263833
01,79123456789,1404899717,1404901434
01,79334567890,1404375260,1404375515
02,79212345678,1404848097,1404848428
01,79667890123,1405215712,1405216367
01,79789012345,1405160347,1405161606
02,79123456789,1406734596,1406735400
01,79778901234,1405097901,1405098949
01,79789012345,1404872851,1404873557
01,79556789012,1406072352,1406073579
01,79889012345,1406891916,1406892579
02,79445678901,1406707943,1406709224
02,79112345678,1406781277,1406782888
02,79445678901,1406545892,1406546623
01,79667890123,1405762668,1405763898
02,79456789012,1406079178,1406080833
01,79789012345,1406489441,1406491182
02,79445678901,1405326610,1405327226
02,79334567890,1406352467,1406353295
01,79223456789,1405560713,1405560918
02,79990123456,1404816481,1404818159
01,79890123456,1405764396,1405765861
02,79901234567,1404757112,1404758407
02,79234567890,1406649738,1406650381
01,79890123456,1406400020,1406400879
02,79901234567,1405257052,1405258234
02,79890123456,1404550309,1404551680
02,79889012345,1405645642,1405645771
02,79334567890,1406507046,1406508817
02,79890123456,1405728888,1405730242
02,79223456789,1406584853,1406585390
02,79123456789,1406494067,1406494636
01,79567890123,1405581132,1405582002
02,79556789012,1406659922,1406661661
02,79778901234,1405419954,1405420157
01,79556789012,1405224043,1405225611
01,79101234567,1405246622,1405247378
02,79101234567,1405683293,1405684479
02,79789012345,1404681725,1404681920
02,79223456789,1405649311,1405649745
02,79101234567,1405374568,1405375132
01,79890123456,1405302695,1405304029
02,79345678901,1405043408,1405044642
01,79212345678,1405256397,1405257657
01,79223456789,1405298434,1405299123
01,79889012345,1406808919,1406810516
01,79990123456,1405186011,1405187446
02,79101234567,1406290934,1406291946
01,79990123456,1406716081,1406716618
01,79890123456,1406346917,1406347597
01,79678901234,1405565995,1405566123
01,79223456789,1404939963,1404940939
02,79678901234,1405308949,1405309569
02,79890123456,1405524808,1405524985
01,79123456789,1404631335,1404631541
02,79789012345,1406661492,1406662483
01,79901234567,1405762169,1405763405
01,79234567890,1405486532,1405486735
02,79334567890,1404730869,1404731960
01,79901234567,1405835471,1405835664
01,79223456789,1406906761,1406908158
01,79890123456,1405829397,1405830960
01,79901234567,1405788155,1405789202
01,79123456789,1405790962,1405791845
01,79789012345,1404472411,1404472930
