02,79890123456,1422518464,1422520055
02,79234567890,1422128117,1422129279
02,79234567890,1422648291,1422648383
02,79345678901,1423698608,1423698745
01,79901234567,1423141723,1423142271
02,79567890123,1422928013,1422929611
02,79112345678,1422576083,1422577664
02,79345678901,1422237637,1422237849
01,79789012345,1423458280,1423459677
01,79334567890,1423720311,1423721698
01,79456789012,1422048451,1422049426
01,79990123456,1424368903,1424369834
02,79445678901,1422364534,1422365219
02,79678901234,1423977646,1423978690
02,79789012345,1424415526,1424416101
01,79667890123,1423067487,1423068124
01,79556789012,1422245006,1422246452
02,79212345678,1424293270,1424294174
02,79990123456,1423912734,1423913786
02,79456789012,1422809029,1422810223
01,79456789012,1422170796,1422171885
01,79445678901,1422489944,1422491407
01,79567890123,1423174000,1423174721
02,79890123456,1423198127,1423199623
02,79345678901,1422922652,1422924051
01,79234567890,1424409531,1424410890
02,79112345678,1423248412,1423249141
01,79667890123,1423043521,1423044190
02,79990123456,1423445039,1423446550
02,79567890123,1423236485,1423236883
01,79456789012,1422729262,1422730765
02,79234567890,1424100555,1424100739
01,79567890123,1421924058,1421925303
02,79223456789,1421940113,1421940323
01,79345678901,1422902302,1422903381
02,79212345678,1422081743,1422083022
01,79334567890,1423092720,1423092908
01,79345678901,1424096848,1424097240
02,79345678901,1423020544,1423021940
01,79556789012,1422633155,1422633319
01,79901234567,1423715026,1423715397
01,79567890123,1422618511,1422620144
02,79212345678,1423431586,1423432671
02,79456789012,1422944538,1422945927
01,79234567890,1424006031,1424006294
02,79223456789,1423381655,1423382673
02,79901234567,1422483885,1422484819
02,79889012345,1423308994,1423310338
02,79234567890,1423529873,1423531083
01,79112345678,1424346405,1424347598
02,79445678901,1423506673,1423507881
02,79890123456,1423308182,1423309800
01,79901234567,1422446455,1422447576
01,79890123456,1423836445,1423838113
01,79345678901,1423429291,1423429947
02,79890123456,1423269052,1423269316
01,79778901234,1423232448,1423233874
01,79223456789,1423310177,1423311487
01,79456789012,1423886282,1423886711
01,79567890123,1421946127,1421947660
02,79789012345,1423286498,1423287901
