02,79345678901,1583941253,1583942618
01,79990123456,1581844247,1581845681
01,79345678901,1582756797,1582758443
01,79789012345,1583602484,1583602703
02,79345678901,1583418251,1583419492
02,79667890123,1582407227,1582407788
02,79112345678,1581863784,1581865048
02,79123456789,1582309360,1582310776
01,79889012345,1583061986,1583063421
01,79334567890,1583265862,1583266248
02,79223456789,1583541001,1583541985
01,79678901234,1582878763,1582879733
01,79890123456,1583563174,1583564012
02,79223456789,1583326143,1583326792
01,79345678901,1583360246,1583360794
01,79778901234,1581737100,1581738007
02,79223456789,1582833821,1582834729
01,79223456789,1583132072,1583133519
02,79212345678,1583386409,1583386753
01,79456789012,1583825294,1583825578
02,79123456789,1581897426,1581898882
01,79445678901,1581561632,1581563152
02,79123456789,1582799543,1582801177
01,79667890123,1583154062,1583154706
01,79345678901,1581796129,1581796247
02,79123456789,1584101247,1584101313
01,79334567890,1583376810,1583377886
01,79889012345,1581580175,1581580364
02,79123456789,1582360870,1582362190
02,79223456789,1581603390,1581604792
02,79223456789,1582239187,1582239967
01,79234567890,1583535645,1583536567
01,79345678901,1582493094,1582493959
01,79112345678,1583070887,1583072020
01,79778901234,1582672609,1582673692
01,79123456789,1582773825,1582775614
02,79456789012,1582351248,1582351416
01,79678901234,1582007184,1582007471
02,79789012345,1582723463,1582724527
02,79901234567,1582909063,1582909767
02,79890123456,1582829606,1582830299
02,79123456789,1581617995,1581618587
01,79212345678,1582125492,1582126173
02,79345678901,1582706556,1582707341
02,79456789012,1583547144,1583548554
01,79345678901,1583395743,1583395944
01,79345678901,1582115706,1582116820
01,79223456789,1581998760,1582000241
01,79789012345,1582209850,1582211455
02,79212345678,1582799284,1582799384
02,79223456789,1583507590,1583507900
02,79345678901,1582691979,1582693590
02,79667890123,1582673375,1582674280
02,79445678901,1583337777,1583338355
01,79667890123,1582770199,1582770527
01,79334567890,1583569836,1583571384
02,79890123456,1581681905,1581681987
02,79778901234,1582702085,1582703569
01,79890123456,1583053106,1583053363
01,79223456789,1581604969,1581605144
01,79889012345,1583970962,1583971615
01,79567890123,1582602235,1582602995
01,79678901234,1583269284,1583269528
01,79901234567,1582015106,1582015646
01,79112345678,1584082301,1584082465
02,79445678901,1582807151,1582808247
01,79556789012,1582288784,1582289183
02,79112345678,1583978651,1583978775
01,79334567890,1582805312,1582805486
02,79112345678,1582730299,1582731003
01,79667890123,1583210326,1583211089
02,79567890123,1583462602,1583463291
01,79334567890,1583740816,1583742574
02,79456789012,1581832901,1581834116
01,79456789012,1583252147,1583252411
01,79445678901,1581558943,1581560439
01,79567890123,1582682526,1582683175
01,79112345678,1582404740,1582405144
02,79345678901,1582857050,1582858308
01,79445678901,1582003647,1582005024
01,79223456789,1583793035,1583794457
02,79212345678,1583564551,1583565552
02,79889012345,1583883942,1583884251
02,79567890123,1583724890,1583725861
